"(67.30853245282088, 14.658517968277538)","(71.87356380093958, 12.760874620420157)",4.0,-2.3893908997149245,-1.5707963267948966,-1.3832390800342624
"(71.87356380093958, 12.760874620420157)","(75.5814123820675, 16.11419564148775)",3.5,5.775624583487424,1.5707963267948966,1.9995268619415234
"(75.5814123820675, 16.11419564148775)","(79.87507670839368, 13.662953598121636)",4.0,-2.5657445401228594,-1.5707963267948966,-1.5132088222514728
"(79.87507670839368, 13.662953598121636)","(87.67868064795093, 17.86426285140027)",5.75,-0.7199484975016706,-0.8329981179260244,-0.6925794256145239
"(87.67868064795093, 17.86426285140027)","(95.64580242537151, 21.272278431720025)",4.5,-0.956680476116324,-1.1894008484288097,-1.168122978864126
"(95.64580242537151, 21.272278431720025)","(92.26012018122235, 30.73556782198413)",4.25,2.318463784061558,0.37383372863333086,-1.2075584490591997
"(92.26012018122235, 30.73556782198413)","(96.61842490648718, 39.61675092291387)",4.75,0.5873716914947185,-0.43707761568896775,-0.9604981202349179
"(96.61842490648718, 39.61675092291387)","(96.56429004817123, 43.02877327132508)",4.0,6.581896824280998,1.5707963267948966,1.3466094360146417
"(96.56429004817123, 43.02877327132508)","(88.6499838026483, 46.92719609957088)",4.0,4.0609114339823895,1.3280613904999965,-1.5243834540282655
"(88.6499838026483, 46.92719609957088)","(83.6478517274744, 55.61640219205388)",5.0,2.6923296093443643,0.4722245400208283,-0.8861963096167669
"(83.6478517274744, 55.61640219205388)","(75.70262877814709, 52.20349491508555)",4.25,-0.9819606768838164,-1.2763785018393565,1.3212036359829549
"(75.70262877814709, 52.20349491508555)","(74.29559039708833, 55.617332846022734)",4.0,-3.1190387990645134,-1.5707963267948966,1.3915155707931945
"(74.29559039708833, 55.617332846022734)","(66.5827452496196, 57.562257763049395)",4.75,4.426730638740758,1.2693041386426052,-1.0368063874991744
"(66.5827452496196, 57.562257763049395)","(58.88686741028612, 59.59691614100978)",4.0,4.506884401012466,1.5659136395827036,-1.517523474856818
"(58.88686741028612, 59.59691614100978)","(52.20934366433218, 66.88734620184486)",4.5,3.176705471453862,0.7557219504277483,-1.1417140519423588
"(52.20934366433218, 66.88734620184486)","(55.09296342026174, 76.5834587208244)",3.5,0.9038043681752975,-0.4104565899197534,-1.8983605583228456
"(55.09296342026174, 76.5834587208244)","[63, 80]",4.75,-0.9375202627762784,-1.1148073731427444,-1.0362935029033338
