"(80.27729326768832, 90.82562694358339)","(76.15868950977008, 89.62028731044025)",2.75,2.004114964285409,-1.5707963267948966,-1.6876231528070802
"(76.15868950977008, 89.62028731044025)","(72.19395742311993, 86.6163405810728)",2.75,2.598001877584799,-1.5707963267948966,-1.7007272922766892
"(72.19395742311993, 86.6163405810728)","(67.93973566547409, 86.06447978651175)",2.75,1.8134148361393816,-1.5707963267948966,-1.7748356854699883
"(67.93973566547409, 86.06447978651175)","(64.00429705851269, 89.1718050535323)",2.75,6.780991108012648,1.5707963267948966,1.7022025825598073
"(64.00429705851269, 89.1718050535323)","(59.69076535832915, 87.99872197459871)",2.75,1.978314768846269,-1.5707963267948966,-1.7708374280716423
"(59.69076535832915, 87.99872197459871)","(55.44463179504829, 87.32786376054966)",2.75,1.846280128498135,-1.5707963267948966,-1.7628582101053727
"(55.44463179504829, 87.32786376054966)","(51.24080275656443, 87.0235385779384)",2.75,1.7479926692527639,-1.5707963267948966,-1.773686991044924
"(51.24080275656443, 87.0235385779384)","(48.01706071863747, 90.7969508935118)",3.0,6.3125151189448845,1.1637281007710507,1.3200705330953095
"(48.01706071863747, 90.7969508935118)","(43.74479015010548, 89.29392469007439)",2.75,2.076559113189573,-1.5707963267948966,-1.7459763888039221
"(43.74479015010548, 89.29392469007439)","(39.55744221925222, 91.89728065719316)",2.75,7.0079994064532904,1.5707963267948966,1.7466118797717676
"(39.55744221925222, 91.89728065719316)","(35.36857464700852, 89.21093546923296)",2.75,2.443061558931746,-1.5707963267948966,-1.7528550507236158
"(35.36857464700852, 89.21093546923296)","(34.91190108530863, 89.07105408305908)",13.0,24.007813748981107,1.5707963267948966,-0.061873533914288625
"(34.91190108530863, 89.07105408305908)","(30.73400757211688, 88.48477873208145)",2.75,1.825758245724205,-1.5707963267948966,-1.739620833844178
"(30.73400757211688, 88.48477873208145)","(26.502233268154168, 86.29304678108566)",2.75,2.2833506082962667,-1.5707963267948966,-1.7412689240576928
"(26.502233268154168, 86.29304678108566)","(22.223866491977, 88.32409557761865)",2.75,7.196076915007554,1.5707963267948966,1.7544439143220227
"(22.223866491977, 88.32409557761865)","(17.97268307480427, 87.58379986560743)",2.75,1.8649906814468595,-1.5707963267948966,-1.760789995712702
"(17.97268307480427, 87.58379986560743)","(13.685237328317678, 86.45684571378244)",2.75,1.9669037148648636,-1.5707963267948966,-1.761878617224537
"(13.685237328317678, 86.45684571378244)","[10, 90]",3.5,6.499709419003344,1.0998895006884024,1.0128900681021649
