"(15.703326782241929, 12.205176325483803)","(20.434741147589683, 10.73434745778197)",3.5,2.472620543768597,-0.41167514450535186,0.885549956437456
"(20.434741147589683, 10.73434745778197)","(22.48810803571697, 14.942030884625186)",3.0,5.641302566356897,1.5707963267948966,1.441369534700645
"(22.48810803571697, 14.942030884625186)","(26.831938196530743, 12.494684381543658)",2.75,1.9657066880738405,-0.9407087724127622,1.522908351290781
"(26.831938196530743, 12.494684381543658)","(31.52249246136272, 14.258144070437819)",3.25,3.9468864925268132,0.5368625592913469,1.052341562430113
"(31.52249246136272, 14.258144070437819)","(35.86809786641325, 16.709500209273333)",2.5,4.337095213159166,1.0626689418394422,1.863711934525352
"(35.86809786641325, 16.709500209273333)","(40.90042238978587, 16.30563621577549)",3.75,2.9651870628361667,-0.10080319471635799,0.7701785901208278
"(40.90042238978587, 16.30563621577549)","(41.13033444035668, 12.22962196441589)",2.75,6.244996717323387,1.5707963267948966,-1.7739327132664666
"(41.13033444035668, 12.22962196441589)","(46.01256441232839, 13.591257999148784)",2.5,3.7746673077763906,0.5627330259436424,1.827069011979737
"(46.01256441232839, 13.591257999148784)","(50.947090887638055, 14.393239762038096)",2.75,3.5108188165061525,0.29538093033308754,1.4612786165953455
"(50.947090887638055, 14.393239762038096)","(55.90871027373189, 13.71050313990283)",3.5,2.8380836282467703,-0.18677478482647544,0.8835583294460001
"(55.90871027373189, 13.71050313990283)","(60.87040522743684, 14.417068145337737)",3.0,3.461682421047561,0.23279255815110333,1.2194033866361558
"(60.87040522743684, 14.417068145337737)","(62.028509516478316, 10.182202450884013)",2.75,0.40941320275921655,-1.5707963267948966,1.7382720792153226
"(62.028509516478316, 10.182202450884013)","(66.8366225494083, 11.565762919821278)",2.5,3.7937557874069245,0.5797005633930057,1.8050391856935413
"(66.8366225494083, 11.565762919821278)","(71.55733809590146, 13.163023192072115)",2.75,3.889291678050363,0.5981592195684562,1.4784695903905436
"(71.55733809590146, 13.163023192072115)","(75.38961290888753, 16.4311947557094)",2.5,4.785271803897554,1.461048133606899,1.9676320968766965
"(75.38961290888753, 16.4311947557094)","(78.60963120328806, 20.14176547714133)",4.5,4.995660891742379,0.8725027003070991,0.586971818933403
"(78.60963120328806, 20.14176547714133)","(83.2985768502547, 18.66534788685163)",2.5,2.4315668543403857,-0.6311340437772509,1.7783495930983926
"(83.2985768502547, 18.66534788685163)","(88.444796450148, 19.115051064436454)",5.0,3.3287244102264757,0.07879231858386679,0.435598545080226
"(88.444796450148, 19.115051064436454)","(90.11230512311748, 23.43766691321406)",2.75,5.736795718459565,1.5707963267948966,1.7669925284760755
"(90.11230512311748, 23.43766691321406)","(89.65217552791694, 27.559532453096622)",2.75,0.22154245630983116,-1.5707963267948966,-1.7258288991724546
"(89.65217552791694, 27.559532453096622)","(89.19493801074925, 31.79176926448116)",2.75,0.2173515539594666,-1.5707963267948966,-1.7733925273091447
"(89.19493801074925, 31.79176926448116)","(93.50877678195779, 34.3110043229716)",3.25,4.325296173931259,0.7891356802276444,1.078383151842846
"(93.50877678195779, 34.3110043229716)","(92.96539327829942, 38.54369630900967)",2.75,0.24105480096111798,-1.5707963267948966,-1.7663030783133844
"(92.96539327829942, 38.54369630900967)","(91.66560235514952, 42.81665959617068)",2.75,0.44759563350265763,-1.5707963267948966,-1.749418107249081
"(91.66560235514952, 42.81665959617068)","(90.26698089837109, 47.11190157122583)",2.75,0.4739362592610603,-1.5707963267948966,-1.7565479593473357
"(90.26698089837109, 47.11190157122583)","(88.62678960226, 51.45073802330129)",2.75,0.5371967075861639,-1.5707963267948966,-1.7733289455098435
"(88.62678960226, 51.45073802330129)","(83.9087944726721, 53.03856912385581)",3.25,2.4146174488568413,-0.48465013648863453,-1.040844361814257
"(83.9087944726721, 53.03856912385581)","(79.23573880582389, 51.44043127761171)",4.25,3.8586632926920896,0.35853531955114815,-0.5923738327764703
"(79.23573880582389, 51.44043127761171)","(78.14399183727926, 55.728515779849744)",2.75,0.3864316642274037,-1.5707963267948966,-1.7631152250959428
"(78.14399183727926, 55.728515779849744)","[80, 60]",2.75,5.677708001778873,1.5707963267948966,1.7490729602634651
