"(8.272648968530538, 17.210412650846948)","(21.44984770840975, 9.795424180468217)",7.25,-2.0112806899882494,-0.7990511009673424,-0.8427522184651544
"(21.44984770840975, 9.795424180468217)","(29.653389424195947, 7.426789997950614)",11.75,5.065762504731254,0.7444111897971835,0.30855497983545366
"(29.653389424195947, 7.426789997950614)","(49.18164308640412, 10.700263839826984)",8.0,-0.5149333691776982,-0.3355694277613281,-0.6869250552932988
"(49.18164308640412, 10.700263839826984)","(68.24778633512962, 11.914348689638851)",8.25,-0.7216303858277793,-0.37675713730630706,-0.6349411426786302
"(68.24778633512962, 11.914348689638851)","(85.51472885067595, 21.90142918894957)",13.75,0.25026253215719213,-0.07927935277633423,-0.2174272385632885
"(85.51472885067595, 21.90142918894957)","(98.57594796145963, 37.03978909555455)",5.5,0.9673126650810336,0.0693007625461278,-1.823558041629724
"(98.57594796145963, 37.03978909555455)","(92.58048412001705, 48.901515661580994)",5.5,4.048422546524649,1.2430569078579812,-1.9068274061198411
"(92.58048412001705, 48.901515661580994)","(84.86192855472993, 56.175800569820815)",5.75,-3.221264727925687,-1.4569683241175033,1.6759396880296364
"(84.86192855472993, 56.175800569820815)","(80.31230337411762, 55.03462405093835)",7.25,-7.363334234134088,-1.5707963267948966,0.859345448612781
"(80.31230337411762, 55.03462405093835)","(65.99714310614725, 62.0186148554108)",9.0,-1.7912931760574011,-0.5889580204468228,0.5349852422143715
"(65.99714310614725, 62.0186148554108)","(59.33278665766757, 42.96357852954887)",7.5,1.7408603432191743,0.26357577374392444,0.783494731061467
"(59.33278665766757, 42.96357852954887)","[40, 40]",6.5,-0.6613920688649253,-0.4629728743239595,1.1667373849096196
