"(8.890050644103919, 7.734847903455592)","(5.766112848899094, 24.64223091335563)",6.0,3.5122900386287066,0.9915970455386393,-1.9971201477109761
"(5.766112848899094, 24.64223091335563)","(8.475079775819914, 44.186939256053606)",6.0,2.544009736653892,0.6394951175477979,-1.862038014544249
"(8.475079775819914, 44.186939256053606)","(7.0971187057845455, 51.56484289858248)",14.5,-3.785451617265989,-0.6529785400947768,0.20629404199007206
"(7.0971187057845455, 51.56484289858248)","(11.92951066858822, 70.19257880436105)",6.5,2.0628896127068885,0.4258304831031468,-1.151651903732728
"(11.92951066858822, 70.19257880436105)","(5.192828474613674, 81.25736840908847)",6.0,4.366710624297982,1.3022954403274667,-1.5872766730077115
"(5.192828474613674, 81.25736840908847)","(6.589860720306682, 85.8650850569384)",7.5,9.03339585470464,1.5707963267948966,-0.8763847782471448
"(6.589860720306682, 85.8650850569384)","(24.807628717741522, 93.65135160331512)",6.5,-0.1313053798877347,-0.30556784776172763,-1.1549490663678315
"(24.807628717741522, 93.65135160331512)","(44.38039982985143, 97.9725336009833)",7.0,-0.5470506302317857,-0.4099842441936105,-1.007903799055423
"(44.38039982985143, 97.9725336009833)","(58.71657876482876, 90.49012120635456)",10.0,-1.9356558559185286,-0.572853477750732,-0.4597776808519267
"(58.71657876482876, 90.49012120635456)","(67.24224071662529, 77.92893289773465)",8.5,3.807405756709673,0.7555018983280561,0.6473196961049226
"(67.24224071662529, 77.92893289773465)","(70.98149995009027, 62.187493394967724)",6.0,3.481299395475034,0.9803277207554859,1.6100022323269711
"(70.98149995009027, 62.187493394967724)","(59.47146490133388, 45.29286264067855)",6.5,1.2375028943382098,0.15070157698025388,1.1763030413388167
"(59.47146490133388, 45.29286264067855)","[40, 40]",6.5,-0.49786565040087805,-0.4277546045994422,1.265585714143095
